ID;SchoolCode;SchoolName;Address;City;StateCode;ZipCode;Province;Country;PostalCode
27165;G41287;HERTIE SCHOOL OF GOVERNANCE;QUARTIER 110;BERLIN;FC;00000;BERLIN;GERMANY;10117
27166;G41305;PACIFIC NORTHWEST UNIV OF HEALTH SCIENCE;111 UNIVERSITY PARKWAY;YAKIMA;WA;98901;;;
27167;G41314;ARIZONA SUMMIT LAW SCHOOL;ONE NORTH CENTRAL AVENUE;PHOENIX;AZ;85004;;;
27168;G41342;LONDON CONTEMPORARY DANCE SCHOOL;THE PLACE;LONDON;FC;00000;;ENGLAND;WC1H 9PY
27169;G41391;UNIVERSITA DEGLI STUDI DI SCIENZE GASTRO;PIAZZA VITTORIO EMANUELE, 9;FR. POLLENZO - BRA;FC;00000;CUNEO;ITALY;12060
27170;G41399;FUTURE GENERATIONS GRADUATE SCHOOL;HC 73 BOX 100 NORTH MOUNTAIN;FRANKLIN;WV;26807;;;
27171;G41427;PONTIFICAL JOHN PAUL II INSTITUTE FOR ST;620 MICHIGAN AVENUE, NE;WASHINGTON;DC;20064;;;
27172;G41437;ST MARY'S UNIVERSITY COLLEGE TWICKENHAM;WALDEGRAVE ROAD;TWICKENHAM LONDON;FC;00000;MIDDLESEX;ENGLAND;TW1 4SX
27173;G41461;URSHAN GRADUATE SCHOOL OF THEOLOGY;704 HOWDERSHELL ROAD;FLORISSANT;MO;63031;;;
27174;G41464;DAOIST TRADITIONS COLLEGE OF CHINESE MED;382 MONTFORD AVENUE;ASHEVILLE;NC;28801;;;
27175;G41527;ASTRODOME CAREER CENTERS;2646 SOUTH LOOP WEST, SUITE 415;HOUSTON;TX;77054;;;
27176;G41555;ACADEMY FOR JEWISH RELIGION, CALIFORNIA;574 HILGARD AVENUE;LOS ANGELES;CA;90024;;;
27177;G41567;AMBROSE UNIVERSITY COLLEGE;150 AMBROSE CIRCLE, SW;CALGARY;CN;00000;ALBERTA;CANADA;T3H0L5
27178;G41612;PINCHOT UNIVERSITY;220 SECOND AVENUE SOUTH;SEATTLE;WA;98104;;;
27179;G41652;MAUNA LOA HELICOPTERS;73-310 U'U STREET;KAILUA KONA;HI;96740;;;
27180;G41672;COMMONWEALTH MEDICAL COLLEGE (THE);525 PINE STREET;SCRANTON;PA;18509;;;
27181;G41682;EUROPEAN UNIVERSITY AT ST. PETERSBURG;3 GAGARINSKAYA ST.;ST. PETERSBURG;FC;00000;;RUSSIA;191187
27182;G41694;NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC;200 LITTLE FALLS STREET;FALLS CHURCH;VA;22046;;;
27183;G41765;ESMT EUROPEAN SCHOOL OF MANAGEMENT AND T;SCHLOSSPLATZ 1;BERLIN;FC;00000;BERLIN;GERMANY;10178
27184;G41798;SOTHEBY'S INSTITUTE OF ART - NY;570 LEXINGTON AVENUE, 6TH FLOOR;NEW YORK;NY;10022;;;
27185;G41806;APPALACHIAN COLLEGE OF PHARMACY;1060 DRAGON ROAD;OAKWOOD;VA;24631;;;
27186;G41837;HEALING ARTS INSTITUTE;4007 AUTOMATION WAY;FORT COLLINS;CO;80525;;;
27187;G41839;CETYS UNIVERSIDAD;CLZ. CETYS S/N, COL. RIVERA;MEXICALI;MX;00000;MEXICALI;MEXICO;21259
27188;G41888;INSTITUTE FOR DOCTORAL STUDIES IN THE VI;130 NEAL STREET;PORTLAND;ME;04102;;;
27189;G41889;NORTHWEST INSTITUTE OF LITERARY ARTS;5577 VANBARR PLACE, SUITE 1;FREELAND;WA;98249;;;
27190;G41932;ROCKY MOUNTAIN UNIVERSITY OF HEALTH PROF;561 EAST 1860 SOUTH;PROVO;UT;84606;;;
27191;G41976;FLORIDA INSTITUTE OF RECORDING, SOUND AN;2309 SILVER STAR ROAD;ORLANDO;FL;32804;;;
27192;G42065;MYCOMPUTERCAREER.COM;5511 CAPITAL CENTER DRIVE;RALEIGH;NC;27606;;;
27193;G42076;AMERICAN ACADEMY OF PERSONAL TRAINING;138 WEST 14TH STREET;NEW YORK;NY;10011;;;
27194;G42115;BEAUTIFUL YOU SCHOOL OF NAIL TECHNOLOGY;2092 WEST CROSS HOLLOW ROAD;CEDAR CITY;UT;84720;;;
27195;G42174;HIGH TECH HIGH GRADUATE SCHOOL OF EDUCAT;2861 WOMBLE ROAD;SAN DIEGO;CA;92106;;;
27196;G42186;VIRGINIA TECH CARILION SCHOOL OF MEDICIN;2 RIVERSIDE CIRCLE;ROANOKE;VA;24016;;;
27197;G42194;UNIVERSIDAD TORCUATO DI TELLA;AV. FIGUEROA ALCORTA 7350;BUENOS AIRES;FC;00000;BUENOS AIRES;ARGENTINA;1428
27198;G42235;LYNNES WELDING TRAINING;2717 3RD AVENUE NORTH;FARGO;ND;58102;;;
27199;G42238;ELECTRICAL TRAINING CENTER (THE);65 ELM STREET;COPIAGUE;NY;11726;;;
27200;G42374;WRIGHT GRADUATE UNIVERSITY FOR THE REALI;N7698 COUNTY HIGHWAY H;ELKHORN;WI;53121;;;
27201;001002;ALABAMA AGRCLTL & MECHL UNIV;4900 MERIDAN STREET;NORMAL;AL;35762;;;
27202;001003;FAULKNER UNIVERSITY;5345 ATLANTA HIGHWAY;MONTGOMERY;AL;36109;;;
27203;001004;UNIVERSITY OF MONTEVALLO;PALMER CIRCLE;MONTEVALLO;AL;35115;;;
27204;001005;ALABAMA STATE UNIVERSITY;915 SOUTH JACKSON STREET;MONTGOMERY;AL;36101;;;
27205;001007;CENTRAL ALABAMA COMMUNITY COLLEGE;PO BOX 699;ALEXANDER CITY;AL;35011;;;
27206;001008;ATHENS STATE UNIVERSITY;300 NORTH BEATY STREET;ATHENS;AL;35611;;;
27207;001009;AUBURN UNIVERSITY;203 MARY MARTIN HALL;AUBURN;AL;36849;;;
27208;001012;BIRMINGHAM SOUTHERN COLLEGE;900 ARKADELPHIA ROAD;BIRMINGHAM;AL;35254;;;
27209;001013;CALHOUN COMMUNITY COLLEGE;POST OFFICE BOX 2216;DECATUR;AL;35609;;;
27210;001015;ENTERPRISE STATE COMMUNITY COLLEGE;POST OFFICE BOX 1300;ENTERPRISE;AL;36331;;;
27211;001016;UNIVERSITY OF NORTH ALABAMA;ONE HARRISON PLAZA;FLORENCE;AL;35632;;;
27212;001017;GADSDEN STATE COMMUNITY COLLEGE;1001 GEORGE WALLACE DR;GADSDEN;AL;35903;;;
27213;001018;GEORGE C WALLACE COMMUNITY COLLEGE;1141 WALLACE DRIVE;DOTHAN;AL;36303;;;
27214;001019;HUNTINGDON COLLEGE;1500 EAST FAIRVIEW AVE;MONTGOMERY;AL;36106;;;
27215;001020;JACKSONVILLE STATE UNIVERSITY;700 PELHAM RD NORTH  FINCL.AID;JACKSONVILLE;AL;36265;;;
27216;001021;JEFFERSON DAVIS COMMUNITY COLLEGE;220 ALCO DR.;BREWTON;AL;36427;;;
27217;001022;JEFFERSON STATE COMMUNITY COLLEGE;2601 CARSON ROAD;BIRMINGHAM;AL;35215;;;
27218;001023;JUDSON COLLEGE;302 BIBB STREET;MARION;AL;36756;;;
27219;001024;UNIVERSITY OF WEST ALABAMA;205 N WASHINGTON;LIVINGSTON;AL;35470;;;
27220;001026;MARION MILITARY INSTITUTE;WASHINGTON STREET;MARION;AL;36756;;;
27221;001028;MILES COLLEGE;5500 MYRON MASSEY BOULEVARD;FAIRFIELD;AL;35064;;;
27222;001029;UNIVERSITY OF MOBILE;5735 COLLEGE PARKWAY;MOBILE;AL;36613;;;
27223;001030;BISHOP STATE COMMUNITY COLLEGE;351 NO BROAD STREET;MOBILE;AL;36603;;;
27224;001031;NORTHEAST ALABAMA STATE CMNTY COLG;P.O. BOX 159 - HWY 35 WEST;RAINSVILLE;AL;35986;;;
27225;001033;OAKWOOD COLLEGE;7000 ADVENTIST BLVD;HUNTSVILLE;AL;35896;;;
27226;001034;ALABAMA SOUTHERN COMMUNITY COLLEGE;2800 SOUTH ALABAMA AVE;MONROEVILLE;AL;36460;;;
27227;001036;SAMFORD UNIVERSITY;800 LAKESHORE DRIVE;BIRMINGHAM;AL;35229;;;
27228;001038;SNEAD STATE COMMUNITY COLLEGE;220 NORTH WALNUT STREET;BOAZ;AL;35957;;;
27229;001040;SOUTHERN UNION STATE COMMUNITY CLG;750 ROBERTS ST PO BOX 1000;WADLEY;AL;36276;;;
27230;001041;SPRING HILL COLLEGE;4000 DAUPHIN STREET;MOBILE;AL;36608;;;
27231;001044;STILLMAN COLLEGE;PO DRAWER 1430;TUSCALOOSA;AL;35403;;;
27232;001046;TALLADEGA COLLEGE;627 WEST BATTLE STREET;TALLADEGA;AL;35160;;;
27233;001047;TROY UNIVERSITY;UNIVERSITY AVENUE;TROY;AL;36082;;;
27234;001050;TUSKEGEE UNIVERSITY;308 KRESGE CENTER;TUSKEGEE;AL;36088;;;
27235;001051;UNIVERSITY OF ALABAMA (THE);PO BOX 870162;TUSCALOOSA;AL;35487;;;
27236;001052;UNIVERSITY OF ALABAMA AT BIRMINGHAM;1530 3RD AVE SO HUC 317C;BIRMINGHAM;AL;35294;;;
27237;001055;UNIVERSITY OF ALABAMA IN HUNTSVILLE;OFF FINANCIAL AID - UC 212;HUNTSVILLE;AL;35899;;;
27238;001057;UNIVERSITY OF SOUTH ALABAMA;270 ADMINISTRATION BUILDING;MOBILE;AL;36688;;;
27239;001059;LAWSON STATE COMMUNITY COLLEGE;3060 WILSON ROAD S.W.;BIRMINGHAM;AL;35221;;;
27240;001060;FAULKNER STATE COMMUNITY COLLEGE;1900 US HWY 31 SOUTH;BAY MINETTE;AL;36507;;;
27241;001061;ALASKA PACIFIC UNIVERSITY;4101 UNIVERSITY DRIVE;ANCHORAGE;AK;99508;;;
27242;001063;UNIVERSITY OF ALASKA FAIRBANKS;3RD FLOOR SIGNER'S HALL;FAIRBANKS;AK;99775;;;
27243;001065;UNIVERSITY OF ALASKA SOUTHEAST;11120 GLACIER HIGHWAY;JUNEAU;AK;99801;;;
27244;001071;ARIZONA WESTERN COLLEGE;9500 S AVE 8E;YUMA;AZ;85366;;;
27245;001072;COCHISE COLLEGE;4190 W. HIGHWAY 80;DOUGLAS;AZ;85607;;;
27246;001073;EASTERN ARIZONA COLLEGE;3714 W. CHURCH STREET;THATCHER;AZ;85552;;;
27247;001074;GRAND CANYON UNIVERSITY;3300 WEST CAMELBACK ROAD;PHOENIX;AZ;85017;;;
27248;001076;GLENDALE COMMUNITY COLLEGE;6000 W. OLIVE AVE;GLENDALE;AZ;85302;;;
27249;001077;MESA COMMUNITY COLLEGE;1833 W. SOUTHERN AVE;MESA;AZ;85202;;;
27250;001078;PHOENIX COLLEGE;1202 W. THOMAS RD;PHOENIX;AZ;85013;;;
27251;001079;YAVAPAI COLLEGE;1100 E SHELDON STREET;PRESCOTT;AZ;86301;;;
27252;001081;ARIZONA STATE UNIV (ALL CAMPUSES);STUDENT FINANCIAL ASSISTANCE;TEMPE;AZ;85287;;;
27253;001082;NORTHERN ARIZONA UNIVERSITY;POST OFFICE BOX 4108;FLAGSTAFF;AZ;86011;;;
27254;001083;UNIVERSITY OF ARIZONA;PO BOX 210066;TUCSON;AZ;85721;;;
27255;001085;UNIV ARKANSAS MONTICELLO;PO BOX 3470;MONTICELLO;AR;71656;;;
27256;001086;UNIV OF ARKANSAS AT PINE BLUFF;FINANCIAL AID  BOX 4985;PINE BLUFF;AR;71601;;;
27257;001087;ARKANSAS BAPTIST COLLEGE;1621 DR. MARTIN L. KING DRIVE;LITTLE ROCK;AR;72202;;;
27258;001088;LYON COLLEGE;2300 HIGHLAND ROAD;BATESVILLE;AR;72501;;;
27259;001089;ARKANSAS TECH UNIVERSITY;HIGHWAY 7 NORTH;RUSSELLVILLE;AR;72801;;;
27260;001090;ARKANSAS STATE UNIVERSITY;2105 AGGIE ROAD;JONESBORO;AR;72401;;;
27261;001091;ARKANSAS STATE UNIVERSITY - BEEBE;1000 IOWA STREET;BEEBE;AR;72012;;;
27262;001092;UNIVERSITY OF CENTRAL ARKANSAS;201 DONAGHEY AV BERNARD HL-202;CONWAY;AR;72035;;;
27263;001093;CENTRAL BAPTIST COLLEGE;1501 COLLEGE AVENUE;CONWAY;AR;72034;;;
27264;001094;UNIVERSITY OF THE OZARKS;415 COLLEGE AVENUE;CLARKSVILLE;AR;72830;;;
27265;001095;CROWLEYS RIDGE COLLEGE;100 COLLEGE DRIVE;PARAGOULD;AR;72450;;;
27266;001097;HARDING UNIVERSITY;900 EAST CENTER;SEARCY;AR;72149;;;
27267;001098;HENDERSON STATE UNIVERSITY;1100 HENDERSON STREET;ARKADELPHIA;AR;71999;;;
27268;001099;HENDRIX COLLEGE;1600 WASHINGTON AVE;CONWAY;AR;72032;;;
27269;001100;JOHN BROWN UNIVERSITY;2000 WEST UNIVERSITY STREET;SILOAM SPRINGS;AR;72761;;;
27270;001101;UNIV ARKANSAS LITTLE ROCK;2801 SOUTH UNIVERSITY AVE;LITTLE ROCK;AR;72204;;;
27271;001102;OUACHITA BAPTIST UNIVERSITY;OBU BOX 3774 410 OUACHITA STREET;ARKADELPHIA;AR;71998;;;
27272;001103;PHILANDER SMITH COLLEGE;900 WEST DAISY GASTON BATES DRIVE;LITTLE ROCK;AR;72202;;;
27273;001104;PHILLIPS COUNTY COMMUNITY COLLEGE;POST OFFICE BOX 785;HELENA;AR;72342;;;
27274;001105;SHORTER COLLEGE;604 LOCUST STREET;NORTH LITTLE ROCK;AR;72114;;;
27275;001106;WILLIAMS BAPTIST COLLEGE;60 W. FULLBRIGHT AVE;WALNUT RIDGE;AR;72476;;;
27276;001107;SOUTHERN ARKANSAS UNIVERSITY;100 EAST UNIV, PO BOX 9344;MAGNOLIA;AR;71754;;;
27277;001108;UNIV ARKANSAS FAYETTEVILLE;425 ADMINISTRATION BLDG;FAYETTEVILLE;AR;72701;;;
27278;001109;UNIVERSITY OF ARKANSAS FOR MEDICAL SCIEN;4301 WEST MARKHAM STREET;LITTLE ROCK;AR;72205;;;
27279;001110;UNIVERSITY OF ARKANSAS-FORT SMITH;5210 GRAND AVE;FORT SMITH;AR;72904;;;
27280;001111;ALLAN HANCOCK COLLEGE;800 SO COLLEGE DRIVE;SANTA MARIA;CA;93454;;;
27281;001113;ANTELOPE VALLEY COLLEGE;3041 WEST AVE K;LANCASTER;CA;93536;;;
27282;001116;ART CENTER COLLEGE OF DESIGN;1700 LIDA STREET;PASADENA;CA;91103;;;
27283;001117;AZUSA PACIFIC UNIVERSITY;901 EAST ALOSTA AVENUE;AZUSA;CA;91702;;;
27284;001118;BAKERSFIELD COLLEGE;1801 PANORAMA DRIVE;BAKERSFIELD;CA;93305;;;
27285;001119;BARSTOW COMMUNITY COLLEGE;2700 BARSTOW ROAD;BARSTOW;CA;92311;;;
27286;001122;BIOLA UNIVERSITY;13800 BIOLA AVE;LA MIRADA;CA;90639;;;
27287;001123;BROOKS INSTITUTE;1321 ALAMEDA PADRE SERRA;SANTA BARBARA;CA;93103;;;
27288;001124;CABRILLO COLLEGE;6500 SOQUEL DRIVE;APTOS;CA;95003;;;
27289;001125;CALIFORNIA BAPTIST UNIVERSITY;8432 MAGNOLIA AVE;RIVERSIDE;CA;92504;;;
27290;001127;CALIFORNIA COLLEGE OF THE ARTS;1111 EIGHTH STREET;SAN FRANCISCO;CA;94107;;;
27291;001131;CALIFORNIA INSTITUTE OF TECHNOLOGY;1201 E CALIFORNIA BLVD;PASADENA;CA;91125;;;
27292;001132;CALIFORNIA INSTITUTE OF THE ARTS;24700 MCBEAN PARKWAY;VALENCIA;CA;91355;;;
27293;001133;CALIFORNIA LUTHERAN UNIVERSITY;60 WEST OLSEN ROAD;THOUSAND OAKS;CA;91360;;;
27294;001134;CALIFORNIA MARITIME ACADEMY;POST OFFICE BOX 1392;VALLEJO;CA;94590;;;
